order,suborder,greatgroup,subgroup,code,order_code,suborder_code,greatgroup_code,subgroup_code
andisols,udands,fulvudands,thaptic fulvudands,DHEK,D,DH,DHE,DHEK
andisols,udands,fulvudands,typic fulvudands,DHEL,D,DH,DHE,DHEL
andisols,udands,hapludands,lithic hapludands,DHFA,D,DH,DHF,DHFA
andisols,udands,hapludands,anthraquic hapludands,DHFB,D,DH,DHF,DHFB
andisols,udands,hapludands,aquic duric hapludands,DHFC,D,DH,DHF,DHFC
andisols,udands,hapludands,duric hapludands,DHFD,D,DH,DHF,DHFD
andisols,udands,hapludands,aquic hapludands,DHFE,D,DH,DHF,DHFE
andisols,udands,hapludands,oxyaquic hapludands,DHFF,D,DH,DHF,DHFF
andisols,udands,hapludands,alic hapludands,DHFG,D,DH,DHF,DHFG
andisols,udands,hapludands,acrudoxic hydric hapludands,DHFH,D,DH,DHF,DHFH
andisols,udands,hapludands,acrudoxic thaptic hapludands,DHFI,D,DH,DHF,DHFI
andisols,udands,hapludands,acrudoxic ultic hapludands,DHFJ,D,DH,DHF,DHFJ
andisols,udands,hapludands,acrudoxic hapludands,DHFK,D,DH,DHF,DHFK
andisols,udands,hapludands,vitric hapludands,DHFL,D,DH,DHF,DHFL
andisols,udands,hapludands,hydric thaptic hapludands,DHFM,D,DH,DHF,DHFM
andisols,udands,hapludands,hydric hapludands,DHFN,D,DH,DHF,DHFN
andisols,udands,hapludands,eutric thaptic hapludands,DHFO,D,DH,DHF,DHFO
andisols,udands,hapludands,thaptic hapludands,DHFP,D,DH,DHF,DHFP
andisols,udands,hapludands,eutric hapludands,DHFQ,D,DH,DHF,DHFQ
andisols,udands,hapludands,oxic hapludands,DHFR,D,DH,DHF,DHFR
andisols,udands,hapludands,ultic hapludands,DHFS,D,DH,DHF,DHFS
andisols,udands,hapludands,alfic hapludands,DHFT,D,DH,DHF,DHFT
andisols,udands,hapludands,typic hapludands,DHFU,D,DH,DHF,DHFU
oxisols,aquox,acraquox,plinthic acraquox,EAAA,E,EA,EAA,EAAA
oxisols,aquox,acraquox,aeric acraquox,EAAB,E,EA,EAA,EAAB
oxisols,aquox,acraquox,typic acraquox,EAAC,E,EA,EAA,EAAC
oxisols,aquox,plinthaquox,aeric plinthaquox,EABA,E,EA,EAB,EABA
oxisols,aquox,plinthaquox,typic plinthaquox,EABB,E,EA,EAB,EABB
oxisols,aquox,eutraquox,histic eutraquox,EACA,E,EA,EAC,EACA
oxisols,aquox,eutraquox,plinthic eutraquox,EACB,E,EA,EAC,EACB
oxisols,aquox,eutraquox,aeric eutraquox,EACC,E,EA,EAC,EACC
oxisols,aquox,eutraquox,humic eutraquox,EACD,E,EA,EAC,EACD
oxisols,aquox,eutraquox,typic eutraquox,EACE,E,EA,EAC,EACE
oxisols,aquox,haplaquox,histic haplaquox,EADA,E,EA,EAD,EADA
oxisols,aquox,haplaquox,plinthic haplaquox,EADB,E,EA,EAD,EADB
oxisols,aquox,haplaquox,aeric haplaquox,EADC,E,EA,EAD,EADC
oxisols,aquox,haplaquox,humic haplaquox,EADD,E,EA,EAD,EADD
oxisols,aquox,haplaquox,typic haplaquox,EADE,E,EA,EAD,EADE
oxisols,torrox,acrotorrox,petroferric acrotorrox,EBAA,E,EB,EBA,EBAA
oxisols,torrox,acrotorrox,lithic acrotorrox,EBAB,E,EB,EBA,EBAB
oxisols,torrox,acrotorrox,typic acrotorrox,EBAC,E,EB,EBA,EBAC
oxisols,torrox,eutrotorrox,petroferric eutrotorrox,EBBA,E,EB,EBB,EBBA
oxisols,torrox,eutrotorrox,lithic eutrotorrox,EBBB,E,EB,EBB,EBBB
oxisols,torrox,eutrotorrox,typic eutrotorrox,EBBC,E,EB,EBB,EBBC
oxisols,torrox,haplotorrox,petroferric haplotorrox,EBCA,E,EB,EBC,EBCA
oxisols,torrox,haplotorrox,lithic haplotorrox,EBCB,E,EB,EBC,EBCB
oxisols,torrox,haplotorrox,typic haplotorrox,EBCC,E,EB,EBC,EBCC
oxisols,ustox,sombriustox,petroferric sombriustox,ECAA,E,EC,ECA,ECAA
oxisols,ustox,sombriustox,lithic sombriustox,ECAB,E,EC,ECA,ECAB
oxisols,ustox,sombriustox,humic sombriustox,ECAC,E,EC,ECA,ECAC
oxisols,ustox,sombriustox,typic sombriustox,ECAD,E,EC,ECA,ECAD
oxisols,ustox,acrustox,aquic petroferric acrustox,ECBA,E,EC,ECB,ECBA
oxisols,ustox,acrustox,petroferric acrustox,ECBB,E,EC,ECB,ECBB
oxisols,ustox,acrustox,aquic lithic acrustox,ECBC,E,EC,ECB,ECBC
oxisols,ustox,acrustox,lithic acrustox,ECBD,E,EC,ECB,ECBD
oxisols,ustox,acrustox,anionic aquic acrustox,ECBE,E,EC,ECB,ECBE
oxisols,ustox,acrustox,anionic acrustox,ECBF,E,EC,ECB,ECBF
oxisols,ustox,acrustox,plinthic acrustox,ECBG,E,EC,ECB,ECBG
oxisols,ustox,acrustox,aquic acrustox,ECBH,E,EC,ECB,ECBH
oxisols,ustox,acrustox,eutric acrustox,ECBI,E,EC,ECB,ECBI
oxisols,ustox,acrustox,humic rhodic acrustox,ECBJ,E,EC,ECB,ECBJ
oxisols,ustox,acrustox,humic xanthic acrustox,ECBK,E,EC,ECB,ECBK
oxisols,ustox,acrustox,humic acrustox,ECBL,E,EC,ECB,ECBL
oxisols,ustox,acrustox,rhodic acrustox,ECBM,E,EC,ECB,ECBM
oxisols,ustox,acrustox,xanthic acrustox,ECBN,E,EC,ECB,ECBN
oxisols,ustox,acrustox,typic acrustox,ECBO,E,EC,ECB,ECBO
oxisols,ustox,eutrustox,aquic petroferric eutrustox,ECCA,E,EC,ECC,ECCA
oxisols,ustox,eutrustox,petroferric eutrustox,ECCB,E,EC,ECC,ECCB
oxisols,ustox,eutrustox,aquic lithic eutrustox,ECCC,E,EC,ECC,ECCC
oxisols,ustox,eutrustox,lithic eutrustox,ECCD,E,EC,ECC,ECCD
oxisols,ustox,eutrustox,plinthaquic eutrustox,ECCE,E,EC,ECC,ECCE
oxisols,ustox,eutrustox,plinthic eutrustox,ECCF,E,EC,ECC,ECCF
oxisols,ustox,eutrustox,aquic eutrustox,ECCG,E,EC,ECC,ECCG
oxisols,ustox,eutrustox,kandiustalfic eutrustox,ECCH,E,EC,ECC,ECCH
oxisols,ustox,eutrustox,humic inceptic eutrustox,ECCI,E,EC,ECC,ECCI
oxisols,ustox,eutrustox,inceptic eutrustox,ECCJ,E,EC,ECC,ECCJ
oxisols,ustox,eutrustox,humic rhodic eutrustox,ECCK,E,EC,ECC,ECCK
oxisols,ustox,eutrustox,humic xanthic eutrustox,ECCL,E,EC,ECC,ECCL
oxisols,ustox,eutrustox,humic eutrustox,ECCM,E,EC,ECC,ECCM
oxisols,ustox,eutrustox,rhodic eutrustox,ECCN,E,EC,ECC,ECCN
oxisols,ustox,eutrustox,xanthic eutrustox,ECCO,E,EC,ECC,ECCO
oxisols,ustox,eutrustox,typic eutrustox,ECCP,E,EC,ECC,ECCP
oxisols,ustox,kandiustox,aquic petroferric kandiustox,ECDA,E,EC,ECD,ECDA
oxisols,ustox,kandiustox,petroferric kandiustox,ECDB,E,EC,ECD,ECDB
oxisols,ustox,kandiustox,aquic lithic kandiustox,ECDC,E,EC,ECD,ECDC
oxisols,ustox,kandiustox,lithic kandiustox,ECDD,E,EC,ECD,ECDD
oxisols,ustox,kandiustox,plinthaquic kandiustox,ECDE,E,EC,ECD,ECDE
oxisols,ustox,kandiustox,plinthic kandiustox,ECDF,E,EC,ECD,ECDF
oxisols,ustox,kandiustox,aquic kandiustox,ECDG,E,EC,ECD,ECDG
oxisols,ustox,kandiustox,humic rhodic kandiustox,ECDH,E,EC,ECD,ECDH
oxisols,ustox,kandiustox,humic xanthic kandiustox,ECDI,E,EC,ECD,ECDI
oxisols,ustox,kandiustox,humic kandiustox,ECDJ,E,EC,ECD,ECDJ
oxisols,ustox,kandiustox,rhodic kandiustox,ECDK,E,EC,ECD,ECDK
oxisols,ustox,kandiustox,xanthic kandiustox,ECDL,E,EC,ECD,ECDL
oxisols,ustox,kandiustox,typic kandiustox,ECDM,E,EC,ECD,ECDM
oxisols,ustox,haplustox,aquic petroferric haplustox,ECEA,E,EC,ECE,ECEA
oxisols,ustox,haplustox,petroferric haplustox,ECEB,E,EC,ECE,ECEB
oxisols,ustox,haplustox,aquic lithic haplustox,ECEC,E,EC,ECE,ECEC
oxisols,ustox,haplustox,lithic haplustox,ECED,E,EC,ECE,ECED
oxisols,ustox,haplustox,plinthaquic haplustox,ECEE,E,EC,ECE,ECEE
oxisols,ustox,haplustox,plinthic haplustox,ECEF,E,EC,ECE,ECEF
oxisols,ustox,haplustox,aqueptic haplustox,ECEG,E,EC,ECE,ECEG
oxisols,ustox,haplustox,aquic haplustox,ECEH,E,EC,ECE,ECEH
oxisols,ustox,haplustox,oxyaquic haplustox,ECEI,E,EC,ECE,ECEI
oxisols,ustox,haplustox,inceptic haplustox,ECEJ,E,EC,ECE,ECEJ
oxisols,ustox,haplustox,humic rhodic haplustox,ECEK,E,EC,ECE,ECEK
oxisols,ustox,haplustox,humic xanthic haplustox,ECEL,E,EC,ECE,ECEL
oxisols,ustox,haplustox,humic haplustox,ECEM,E,EC,ECE,ECEM
oxisols,ustox,haplustox,rhodic haplustox,ECEN,E,EC,ECE,ECEN
oxisols,ustox,haplustox,xanthic haplustox,ECEO,E,EC,ECE,ECEO
oxisols,ustox,haplustox,typic haplustox,ECEP,E,EC,ECE,ECEP
oxisols,perox,sombriperox,petroferric sombriperox,EDAA,E,ED,EDA,EDAA
oxisols,perox,sombriperox,lithic sombriperox,EDAB,E,ED,EDA,EDAB
oxisols,perox,sombriperox,humic sombriperox,EDAC,E,ED,EDA,EDAC
oxisols,perox,sombriperox,typic sombriperox,EDAD,E,ED,EDA,EDAD
oxisols,perox,acroperox,aquic petroferric acroperox,EDBA,E,ED,EDB,EDBA
oxisols,perox,acroperox,petroferric acroperox,EDBB,E,ED,EDB,EDBB
oxisols,perox,acroperox,aquic lithic acroperox,EDBC,E,ED,EDB,EDBC
oxisols,perox,acroperox,lithic acroperox,EDBD,E,ED,EDB,EDBD
oxisols,perox,acroperox,anionic acroperox,EDBE,E,ED,EDB,EDBE
oxisols,perox,acroperox,plinthic acroperox,EDBF,E,ED,EDB,EDBF
oxisols,perox,acroperox,aquic acroperox,EDBG,E,ED,EDB,EDBG
oxisols,perox,acroperox,humic rhodic acroperox,EDBH,E,ED,EDB,EDBH
oxisols,perox,acroperox,humic xanthic acroperox,EDBI,E,ED,EDB,EDBI
oxisols,perox,acroperox,humic acroperox,EDBJ,E,ED,EDB,EDBJ
oxisols,perox,acroperox,rhodic acroperox,EDBK,E,ED,EDB,EDBK
oxisols,perox,acroperox,xanthic acroperox,EDBL,E,ED,EDB,EDBL
oxisols,perox,acroperox,typic acroperox,EDBM,E,ED,EDB,EDBM
oxisols,perox,eutroperox,aquic petroferric eutroperox,EDCA,E,ED,EDC,EDCA
oxisols,perox,eutroperox,petroferric eutroperox,EDCB,E,ED,EDC,EDCB
oxisols,perox,eutroperox,aquic lithic eutroperox,EDCC,E,ED,EDC,EDCC
oxisols,perox,eutroperox,lithic eutroperox,EDCD,E,ED,EDC,EDCD
oxisols,perox,eutroperox,plinthaquic eutroperox,EDCE,E,ED,EDC,EDCE
oxisols,perox,eutroperox,plinthic eutroperox,EDCF,E,ED,EDC,EDCF
oxisols,perox,eutroperox,aquic eutroperox,EDCG,E,ED,EDC,EDCG
oxisols,perox,eutroperox,kandiudalfic eutroperox,EDCH,E,ED,EDC,EDCH
oxisols,perox,eutroperox,humic inceptic eutroperox,EDCI,E,ED,EDC,EDCI
oxisols,perox,eutroperox,inceptic eutroperox,EDCJ,E,ED,EDC,EDCJ
oxisols,perox,eutroperox,humic rhodic eutroperox,EDCK,E,ED,EDC,EDCK
oxisols,perox,eutroperox,humic xanthic eutroperox,EDCL,E,ED,EDC,EDCL
oxisols,perox,eutroperox,humic eutroperox,EDCM,E,ED,EDC,EDCM
oxisols,perox,eutroperox,rhodic eutroperox,EDCN,E,ED,EDC,EDCN
oxisols,perox,eutroperox,xanthic eutroperox,EDCO,E,ED,EDC,EDCO
oxisols,perox,eutroperox,typic eutroperox,EDCP,E,ED,EDC,EDCP
oxisols,perox,kandiperox,aquic petroferric kandiperox,EDDA,E,ED,EDD,EDDA
oxisols,perox,kandiperox,petroferric kandiperox,EDDB,E,ED,EDD,EDDB
oxisols,perox,kandiperox,aquic lithic kandiperox,EDDC,E,ED,EDD,EDDC
oxisols,perox,kandiperox,lithic kandiperox,EDDD,E,ED,EDD,EDDD
oxisols,perox,kandiperox,plinthaquic kandiperox,EDDE,E,ED,EDD,EDDE
oxisols,perox,kandiperox,plinthic kandiperox,EDDF,E,ED,EDD,EDDF
oxisols,perox,kandiperox,aquic kandiperox,EDDG,E,ED,EDD,EDDG
oxisols,perox,kandiperox,andic kandiperox,EDDH,E,ED,EDD,EDDH
oxisols,perox,kandiperox,humic rhodic kandiperox,EDDI,E,ED,EDD,EDDI
oxisols,perox,kandiperox,humic xanthic kandiperox,EDDJ,E,ED,EDD,EDDJ
oxisols,perox,kandiperox,humic kandiperox,EDDK,E,ED,EDD,EDDK
oxisols,perox,kandiperox,rhodic kandiperox,EDDL,E,ED,EDD,EDDL
oxisols,perox,kandiperox,xanthic kandiperox,EDDM,E,ED,EDD,EDDM
oxisols,perox,kandiperox,typic kandiperox,EDDN,E,ED,EDD,EDDN
oxisols,perox,haploperox,aquic petroferric haploperox,EDEA,E,ED,EDE,EDEA
oxisols,perox,haploperox,petroferric haploperox,EDEB,E,ED,EDE,EDEB
oxisols,perox,haploperox,aquic lithic haploperox,EDEC,E,ED,EDE,EDEC
oxisols,perox,haploperox,lithic haploperox,EDED,E,ED,EDE,EDED
oxisols,perox,haploperox,plinthaquic haploperox,EDEE,E,ED,EDE,EDEE
